X,Y,fid,codi_centre,tipus_centre,nom_centre,nom_municipi,nom_naturalesa,al_eso_n1,al_eso_n2,al_eso_n3,al_eso_n4,gr_eso_n1,gr_eso_n2,gr_eso_n3,gr_eso_n4,icon_url
1.98265010864776,41.4781726724708,638,"08053145",Institut,Castellbisbal,Castellbisbal,Públic,116,110,117,123,4,4,4,4,./0.png
2.13012372069186,41.4877267248782,639,"08053157",Institut,Gorgs,Cerdanyola del Vallès,Públic,64,90,93,86,3,3,3,3,./0.png
2.02848355626694,41.5936772650988,640,"08053169",Institut,Matadepera,Matadepera,Públic,121,112,114,109,4,4,4,4,./0.png
2.15115134032434,41.5603402969675,641,"08053170",Institut,Polinyà,Polinyà,Públic,116,117,107,139,4,4,4,5,./0.png
2.03508680153401,41.4975669662347,642,"08053182",Institut,La Serreta,Rubí,Públic,118,132,109,128,4,5,4,4,./0.png
2.09087116508306,41.545048732939,643,"08053200",Institut,Miquel Crusafont i Pairó,Sabadell,Públic,81,80,82,114,3,3,3,4,./0.png
2.0925541660303,41.5711264907379,644,"08053212",Institut,Jonqueres,Sabadell,Públic,100,83,106,113,4,3,4,4,./0.png
2.12241016190831,41.5309476938159,645,"08053224",Institut,Les Termes,Sabadell,Públic,75,77,83,84,3,3,3,3,./0.png
2.17855441430565,41.5295234179983,646,"08053236",Institut,Rovira-Forns,Santa Perpètua de Mogoda,Públic,90,87,98,145,3,3,3,5,./0.png
2.13767584011673,41.6048024729079,647,"08053248",Institut,de Sentmenat,Sentmenat,Públic,80,88,85,78,3,3,3,3,./0.png
2.03267936327199,41.5794523046559,648,"08053251",Institut,Cavall Bernat,Terrassa,Públic,80,80,84,86,3,3,3,3,./0.png
1.96117583114419,41.5594676741198,649,"08053261",Institut,de Viladecavalls,Viladecavalls,Públic,130,114,133,134,5,4,5,5,./0.png
1.87482967176541,41.5330055453796,650,"08053285",Institut,El Castell,Esparreguera,Públic,109,115,119,128,4,4,4,4,./0.png
1.99175723221233,41.4274579860951,651,"08053297",Institut,de Pallejà,Pallejà,Públic,94,106,116,104,4,4,4,4,./0.png
1.97501118445422,41.4453748001934,652,"08053315",Institut,Montserrat Roig,Sant Andreu de la Barca,Públic,93,121,111,133,4,4,4,5,./0.png
1.9965485212338,41.3949444895008,653,"08053340",Institut,Gabriela Mistral,Sant Vicenç dels Horts,Públic,95,110,80,108,4,4,3,5,./0.png
1.6048861623435,41.5762035798841,654,"08053352",Institut,Montbui,Santa Margarida de Montbui,Públic,106,108,116,132,4,5,5,5,./0.png
2.01196651013061,41.3134633161792,655,"08053364",Institut,Josep Mestres i Busquets,Viladecans,Públic,90,89,89,118,3,3,3,4,./0.png
2.17274259255321,41.4413916902609,656,"08053571",Inst-Esc Art.,Oriol Martorell,Barcelona,Públic,61,60,59,62,2,2,2,2,./0.png
2.11562610435178,41.5313130993094,657,"08053637",,Guixot,Sabadell,Privat,31,31,31,31,1,1,1,1,./0.png
2.21060871589937,41.5481943068472,658,"08054034",Institut,Gallecs,Mollet del Vallès,Públic,90,88,91,122,3,3,3,4,./0.png
2.18933396624742,41.4799938659972,659,"08054174",Institut,La Ribera,Montcada i Reixac,Públic,52,54,81,80,2,2,3,3,./0.png
2.16530294759315,41.499399726759,660,"08054186",Institut,Can Mas,Ripollet,Públic,98,89,120,84,4,3,4,3,./0.png
2.10068670067516,41.3269850868297,661,"08054198",Institut,Estany de la Ricarda,El Prat de Llobregat,Públic,92,117,89,92,3,4,3,3,./0.png
2.18600335038325,41.4184836206528,662,"08054228",Institut,Dolors Aleu,Barcelona,Públic,58,79,90,89,2,3,3,3,./0.png
2.2508610477716,41.6744021048968,663,"08054241",Institut,Eugeni Xammar,L'Ametlla del Vallès,Públic,83,92,81,86,3,3,3,3,./0.png
2.22324417403752,41.8462306460459,664,"08054277",Institut,de Tona,Tona,Públic,62,74,81,92,3,3,3,3,./0.png
2.36427016267607,41.6484884180118,665,"08054401",Institut,El Sui,Cardedeu,Públic,115,90,125,88,4,3,4,3,./0.png
2.16138700957659,41.368973331856,666,"08054848",Institut,Bosc de Montjuïc,Barcelona,Públic,57,55,60,60,2,2,2,2,./0.png
2.09096033268858,41.478820336088,667,"08054873",Institut,Joaquima Pla i Farreras,Sant Cugat del Vallès,Públic,121,117,119,116,4,4,4,4,./0.png
2.27802828773441,41.6964310173789,668,"08055831",,SEK-Catalunya,La Garriga,Privat,95,91,95,112,,,,,./0.png
2.07025282529948,41.4907770475212,669,"08055877",,Thau,Sant Cugat del Vallès,Privat,90,91,93,89,3,3,3,3,./0.png
2.10143727283781,41.3684312426034,670,"08055944",Institut,Rubió i Ors,L'Hospitalet de Llobregat,Públic,80,81,88,88,3,3,3,3,./0.png
2.10414581892155,41.3633080977082,671,"08056109",Institut,Can Vilumara,L'Hospitalet de Llobregat,Públic,121,120,119,131,4,4,4,4,./0.png
1.62628131634124,41.5805556286359,672,"08056432",,Anoia,Igualada,Privat,50,54,58,61,2,2,2,2,./0.png
2.09411445694386,41.4698192055814,673,"08056961",,Europa,Sant Cugat del Vallès,Privat,100,95,103,94,,,,,./0.png
2.20776861484514,41.46503531224,674,"08056985",Institut,Ramon Berenguer IV,Santa Coloma de Gramenet,Públic,53,89,92,96,2,3,3,3,./0.png
2.14169210451736,41.3969192775741,675,"08057084",,Augusta,Barcelona,Privat,25,25,29,31,1,1,1,1,./0.png
1.66806022357649,41.2017720475444,676,"08057230",Institut,Cubelles,Cubelles,Públic,117,128,113,123,4,4,4,4,./0.png
2.38270785504781,41.5019701502403,677,"08057254",Institut,Pere Ribot,Vilassar de Mar,Públic,93,87,94,88,3,3,3,3,./0.png
2.1671256339365,41.4152155818681,678,"08057540",Institut,Joan Brossa,Barcelona,Públic,89,89,94,111,3,3,3,4,./0.png
2.26415008301897,42.0546440283945,679,"08058404",Institut,Cirviànum de Torelló,Torelló,Públic,82,83,85,92,3,3,3,3,./0.png
2.21602157863304,42.102398254444,680,"08058428",Institut,Bisaura,Sant Quirze de Besora,Públic,46,29,34,25,2,1,2,1,./0.png
2.09101135273455,41.6068528698616,681,"08058520",Institut,Puig de la Creu,Castellar del Vallès,Públic,91,90,91,87,3,3,3,3,./0.png
2.20840684841984,41.4026160902095,682,"08058775",Institut,Front Marítim,Barcelona,Públic,96,91,92,89,3,3,3,3,./0.png
2.23793928620135,41.5865319517607,683,"08058969",Institut,El Vern,Lliçà de Vall,Públic,70,70,79,78,3,3,3,3,./0.png
2.20880163816614,41.4451556753339,684,"08059329",Institut,Can Peixauet,Santa Coloma de Gramenet,Públic,108,112,163,127,4,4,5,4,./0.png
2.15721762681773,41.3715219044402,685,"08059342",IESA,Institut del Teatre,Barcelona,Públic,20,27,27,31,1,1,1,1,./0.png
1.91132732773209,41.7516018364574,686,"08059524",Institut,de Navarcles,Navarcles,Públic,50,55,60,59,2,2,2,2,./0.png
2.08100788449951,41.3655337535833,687,"08059688",Institut,Maria Aurèlia Capmany,Cornellà de Llobregat,Públic,96,110,109,107,3,4,4,4,./0.png
2.16611478285067,41.6930618274354,688,"08060009",Institut,Manuel Carrasco i Formiguera,Sant Feliu de Codines,Públic,43,40,40,38,2,2,2,2,./0.png
1.81341599789552,41.4978938299406,689,"08060514",Institut,de Masquefa,Masquefa,Públic,118,111,105,114,4,4,4,4,./0.png
2.20328143940958,41.6720885763694,690,"08060915",Institut,Maria de Bell-lloc,Bigues i Riells,Públic,82,88,93,101,3,3,3,4,./0.png
2.24385536561811,42.0100709087271,691,"08060976",Institut,del Voltreganès,Les Masies de Voltregà,Públic,61,53,53,62,2,2,2,2,./0.png
1.78959748822602,41.2343025422534,692,"08061014",Institut,Vinyet,Sitges,Públic,91,112,126,70,3,4,4,3,./0.png
2.28746186818322,41.546284609777,693,"08061038",Institut,de Vilanova del Vallès,Vilanova del Vallès,Públic,89,83,82,85,3,3,3,3,./0.png
2.74591198654078,41.6720279456263,694,"08061099",Institut,Font del Ferro,Palafolls,Públic,102,121,133,116,4,4,5,4,./0.png
2.3291824629504,41.4987732940489,695,"08061117",Institut,Turó d'en Baldiri,Teià,Públic,46,59,72,44,2,2,3,2,./0.png
1.87425425568495,41.4955845831363,696,"08061129",Institut,Montserrat Colomer,Sant Esteve Sesrovires,Públic,90,102,110,107,4,4,4,4,./0.png
1.91506554058867,41.5921457173702,697,"08061208",Institut,Vacarisses,Vacarisses,Públic,96,90,87,83,4,3,3,3,./0.png
2.37222947744965,41.5204192691117,698,"08062717",Institut,Cabrils,Cabrils,Públic,58,82,73,62,2,3,3,3,./0.png
2.3654427130947,41.63547380863,699,"08062729",Institut,Pla Marcell,Cardedeu,Públic,90,91,93,95,3,3,3,3,./0.png
2.40834046315705,41.5931889379901,700,"08062730",Institut,Els Roures,Dosrius,Públic,50,48,48,50,2,2,2,2,./0.png
2.38659328509976,41.6872477627095,701,"08062791",Institut,Vilamajor,Sant Pere de Vilamajor,Públic,93,98,97,104,3,4,4,4,./0.png
2.51576630792133,41.56970408389,702,"08062808",Institut,Esteve Albert,Sant Vicenç de Montalt,Públic,94,80,95,89,3,3,4,3,./0.png
2.26316211868453,41.4911303706674,703,"08062857",Institut,Tiana,Tiana,Públic,82,117,84,84,3,4,3,3,./0.png
2.26300096183105,41.9223383469158,704,"08062870",Institut,La Plana,Vic,Públic,109,113,112,107,4,4,4,4,./0.png
2.0127789129877,41.3649577666923,705,"08063229",Institut,Montpedrós,Santa Coloma de Cervelló,Públic,93,110,116,135,4,4,4,5,./0.png
1.81289220921027,41.5693927754411,706,"08063801",Institut,de Collbató,Collbató,Públic,60,75,99,73,2,3,4,3,./0.png
1.88496542193108,41.5448835063204,707,"08063813",Institut,Creu de Saba,Olesa de Montserrat,Públic,90,90,89,90,3,3,3,3,./0.png
2.28927309028581,41.9243230572775,708,"08063837",Institut,Les Margues,Calldetenes,Públic,60,59,62,66,2,2,2,3,./0.png
1.78130406408075,41.2605269574416,709,"08063904",Institut,Montgròs,Sant Pere de Ribes,Públic,93,95,90,95,3,3,3,3,./0.png
1.93685556483715,41.4251068926488,710,"08064003",Institut,Can Margarit,Corbera de Llobregat,Públic,60,61,80,84,2,2,3,3,./0.png
2.20024104576979,41.4041541266173,711,"08064155",Institut,Quatre Cantons,Barcelona,Públic,91,90,91,118,3,3,3,4,./0.png
2.17914082682608,41.4003831883484,712,"08064192",Institut,Angeleta Ferrer,Barcelona,Públic,54,85,64,0,2,3,2,,./0.png
1.84136129569077,42.0946824817497,713,"08064830",Institut,Serra de Noet,Berga,Públic,80,62,54,79,3,2,2,3,./0.png
1.90473146303446,41.3352658084071,714,"08064908",Institut,Begues,Begues,Públic,55,52,78,57,2,2,3,2,./0.png
1.96456537042128,41.2709412319076,715,"08064911",Institut,Valèria Haliné,Castelldefels,Públic,79,110,111,65,4,4,4,3,./0.png
1.96639491601814,41.4450683108727,716,"08064921",Institut,de Sant Andreu,Sant Andreu de la Barca,Públic,76,112,79,77,3,4,3,3,./0.png
1.69816781135524,41.3371119967414,717,"08064970",Institut,Nou de Vilafranca del Penedès,Vilafranca del Penedès,Públic,89,121,89,90,3,4,3,3,./0.png
1.70767027389896,41.5155011629276,718,"08065019",Institut,de Vallbona d'Anoia,Vallbona d'Anoia,Públic,27,56,46,48,1,2,2,2,./0.png
1.60682533099097,41.3861363519044,719,"08065329",Institut,de l'Alt Foix,Sant Martí Sarroca,Públic,78,76,87,101,3,3,3,3,./0.png
1.84572214765581,41.7205142538059,720,"08065330",Institut,Cal Gravat,Manresa,Públic,121,123,124,121,4,4,4,4,./0.png
1.74898370274429,41.2337913987246,721,"08065342",Institut,Xaloc,Sant Pere de Ribes,Públic,31,41,38,49,1,2,2,2,./0.png
1.73326332070428,41.2197893269909,722,"08065354",Institut,Baix a mar,Vilanova i la Geltrú,Públic,90,94,122,92,3,3,4,3,./0.png
2.68849116696088,41.6333097075786,723,"08065366",Institut,de Pineda de Mar,Pineda de Mar,Públic,82,91,99,94,3,3,3,3,./0.png
2.29700776803224,41.6341299177628,724,"08065391",Institut,El Til·ler,Les Franqueses del Vallès,Públic,122,109,124,122,4,4,4,4,./0.png
2.21623218057072,41.5366684604422,725,"08065411",Institut,Aiguaviva,Mollet del Vallès,Públic,90,92,89,90,3,3,3,3,./0.png
2.27526778543909,41.5398155205945,726,"08065421",Institut,Marta Mata,Montornès del Vallès,Públic,93,91,115,86,3,3,4,3,./0.png
2.23912650802166,41.5752223939309,727,"08065433",Institut,La Sínia,Parets del Vallès,Públic,61,53,61,66,2,2,2,2,./0.png
2.43632984477412,41.7060675643796,728,"08065469",Institut,Can Record,Sant Esteve de Palautordera,Públic,34,56,70,50,2,2,3,2,./0.png
2.09436404088403,41.3825552960425,729,"08065755",,Cumbres-3,Esplugues de Llobregat,Privat,33,37,35,40,,,,,./0.png
2.0547296773308,41.4544795748311,730,"08066103",,Sefardí Hatikva,Sant Cugat del Vallès,Privat,26,16,15,22,,,,,./0.png
1.80366819458846,41.7432638178641,731,"08066322",Institut,Cardener,Sant Joan de Vilatorrada,Públic,64,60,67,64,2,2,2,2,./0.png
2.03809157684072,41.5665260902965,732,"08066437",Institut,Mont Perdut,Terrassa,Públic,96,111,114,149,4,4,4,5,./0.png
2.19137969242694,41.4335339674232,733,"08066528",Institut,Martí Pous,Barcelona,Públic,87,95,91,88,3,3,3,3,./0.png
2.20279904674707,41.4060797887937,734,"08066541",Institut,Maria Espinalt,Barcelona,Públic,125,121,120,122,4,4,4,4,./0.png
2.20452570220834,41.4013734285191,735,"08066565",Institut,Joncar,Barcelona,Públic,92,92,93,87,3,3,3,3,./0.png
2.15430630182566,41.3823532673091,736,"08066905",Institut,Viladomat,Barcelona,Públic,93,93,91,123,3,3,3,4,./0.png
1.96550282347187,41.3950717896226,737,"08067144",Institut,de Cervelló,Cervelló,Públic,76,61,92,73,3,3,3,3,./0.png
2.07546480949762,41.5352430222758,738,"08067211",Institut,Salas i Xandri,Sant Quirze del Vallès,Públic,52,42,50,53,2,2,2,2,./0.png
1.98185831476219,41.4804611550089,739,"08067594",Institut Escola,Les Vinyes,Castellbisbal,Públic,59,55,60,86,2,2,2,3,./0.png
1.80553081553316,41.7140572162924,740,"08067636",Institut,Manresa Sis,Manresa,Públic,63,63,66,66,2,2,2,2,./0.png
1.66710524447864,41.2018929985183,741,"08067648",Institut,Les Vinyes,Cubelles,Públic,56,65,57,55,2,2,2,2,./0.png
2.14153850099646,41.4169982671087,742,"08067740",Institut,Vallcarca,Barcelona,Públic,56,0,0,0,2,,,,./0.png
2.19351734460674,41.4392184273954,743,"08067752",Institut,Sagrera Sant Andreu,Barcelona,Públic,91,85,92,97,3,3,3,3,./0.png
2.23589337757874,41.939031564948,744,"08068380",Institut,Gurb,Gurb,Públic,93,93,89,88,3,3,3,3,./0.png
2.01045550374583,41.3078430507809,745,"08068495",Institut,Josefina Castellví i Piulachs,Viladecans,Públic,100,110,92,98,4,4,3,3,./0.png
1.989906745594,41.5591274604202,746,"08068537",Institut,Les Aimerigues,Terrassa,Públic,86,99,106,123,4,4,4,5,./0.png
1.85606695044396,41.6315528915379,747,"08068616",Institut,Bages Sud,Castellbell i el Vilar,Públic,72,43,47,63,3,2,2,2,./0.png
2.08356005768261,41.5052600333118,748,"08069323",,Waldorf-Steiner el Til·ler,Cerdanyola del Vallès,Privat,25,20,21,14,,,,,./0.png
1.85810590388879,41.4853407252388,749,"08069529",,Àgora-Masia Bach,Sant Esteve Sesrovires,Privat,36,41,63,87,,,,,./0.png
1.85150856941314,42.0996546906828,750,"08070520",,Xarxa,Berga,Privat,28,29,27,30,1,1,1,1,./0.png
2.47584304157441,41.6872545935606,751,"08070908",Institut Escola,La Tordera,Santa Maria de Palautordera,Públic,54,56,51,57,2,2,2,2,./0.png
2.01068468270419,41.5810302629672,752,"08071196",Institut,Can Roca,Terrassa,Públic,124,128,162,166,4,4,5,5,./0.png
2.12006350183016,41.7484181075722,753,"08071214",Institut Escola,Castellterçol,Castellterçol,Públic,47,42,36,45,2,2,2,2,./0.png
2.1089746470403,41.4011194638304,754,"08071226",Institut Escola,Costa i Llobera,Barcelona,Públic,60,55,60,57,2,2,2,2,./0.png
1.78689266995497,41.4293272958398,755,"08071238",Institut Escola,Jacint Verdaguer,Sant Sadurní d'Anoia,Públic,58,86,81,77,2,3,3,3,./0.png
2.08475226359693,41.3150372800889,756,"08071691",Institut Escola,del Prat,El Prat de Llobregat,Públic,17,13,16,18,1,1,1,1,./0.png
2.29277583704806,42.0049955379862,757,"08072176",Institut,del Ter,Manlleu,Públic,48,71,57,73,2,3,2,3,./0.png
1.87604401608423,41.9032611806955,758,"08072188",Institut Escola,Sant Jordi,Navàs,Públic,28,33,37,43,1,2,2,2,./0.png
2.37119781961401,41.495421219159,759,"08072255",Institut,Premià de Mar,Premià de Mar,Públic,145,121,140,144,5,4,5,5,./0.png
2.17281356720154,41.4462720802891,760,"08072292",Institut Escola,Turó de Roquetes,Barcelona,Públic,52,52,54,52,2,2,2,2,./0.png
2.19207258619341,41.4514985108265,761,"08072310",Institut Escola,Rec Comtal,Barcelona,Públic,48,43,46,54,2,2,2,2,./0.png
2.27807467563189,41.6269972997242,762,"08072383",Institut,Domus d'Olivet,Canovelles,Públic,46,55,57,49,2,2,2,2,./0.png
2.03953243188288,41.4832951219548,763,"08072401",Institut,Torrent dels Alous,Rubí,Públic,120,120,152,130,4,4,5,4,./0.png
2.36202401565108,41.4917263562007,764,"08072796",,Liberi,Premià de Mar,Privat,18,15,21,18,,,,,./0.png
2.57017374000167,41.5987036769872,765,"08072978",Institut,Sunsi Móra,Canet de Mar,Públic,56,60,59,60,2,2,2,2,./0.png
2.61670608975965,41.5996546544853,766,"08073028",Institut,de Sant Pol de Mar,Sant Pol de Mar,Públic,66,58,69,85,3,2,3,3,./0.png
2.08186870363191,41.362049212871,767,"08073031",Institut,Neus Català,Cornellà de Llobregat,Públic,57,56,56,60,2,2,2,2,./0.png
1.92414170401673,41.4767501611005,768,"08073077",Institut,Maria Canela,Martorell,Públic,31,50,60,73,2,2,2,3,./0.png
2.18050329947796,41.5760007609447,769,"08073119",Institut,Can Periquet,Palau-solità i Plegamans,Públic,62,61,60,58,2,2,2,2,./0.png
2.2563176692164,41.456745910934,770,"08073171",Institut,La Riera,Badalona,Públic,61,61,60,64,2,2,2,2,./0.png
1.63297264559773,41.5770914872171,771,"08073193",Institut,Badia i Margarit,Igualada,Públic,56,84,74,89,2,3,3,3,./0.png
2.16694372666532,41.6242989281828,772,"08073651",Institut,Pic del Vent,Caldes de Montbui,Públic,55,59,56,55,2,2,2,2,./0.png
2.25670056328957,41.9346520058151,773,"08073788",,La Font,Vic,Privat,14,16,13,0,,,,,./0.png
2.71635131158278,41.6937954380576,774,"08073843",Institut,Tordària,Tordera,Públic,50,55,54,43,2,2,2,2,./0.png
1.72069905430054,41.2847514873075,775,"08073961",Institut,Pla del Bosc,Canyelles,Públic,45,44,43,49,2,2,2,2,./0.png
2.13131207945639,41.5398091122757,776,"08074410",Institut,La Serra,Sabadell,Públic,53,36,44,43,2,2,2,2,./0.png
2.07706632789511,41.4444851175813,777,"08074434",,Tretzevents,Sant Cugat del Vallès,Privat,20,20,19,17,,,,,./0.png
2.09050448073303,41.3274850151336,778,"08074628",Institut,Rosa Ribas Parellada,El Prat de Llobregat,Públic,61,58,60,91,2,2,2,3,./0.png
2.2789832224129,41.6124800288431,779,"08074801",Institut,Marta Estrada,Granollers,Públic,52,55,53,54,2,2,2,2,./0.png
2.05616687757836,41.4805222308082,780,"08074872",,"Crea Nova, Creativitat i Innovació",Sant Cugat del Vallès,Privat,14,18,21,35,,,,,./0.png
2.20088888770762,41.4555720672677,781,"08075074",Institut,de Santa Coloma de Gramenet,Santa Coloma de Gramenet,Públic,89,87,85,92,3,3,3,3,./0.png
2.26112909483599,42.0563794355072,782,"08075256",Institut Escola,Marta Mata,Torelló,Públic,53,45,48,49,2,2,2,2,./0.png
2.12199115505398,41.5122058935274,783,"08075281",Institut,Bitàcola,Barberà del Vallès,Públic,60,60,90,54,2,2,3,2,./0.png
2.01519549870803,41.2671097141995,784,"08075293",Institut Escola,Gavà Mar,Gavà,Públic,61,63,60,88,2,2,2,3,./0.png
2.22155633331869,41.4154299466309,785,"08075384",Institut Escola,La Mina,Sant Adrià de Besòs,Públic,54,46,48,33,2,2,2,2,./0.png
2.17783473838512,41.4483506889519,786,"08075657",Institut Escola,Antaviana,Barcelona,Públic,54,59,55,78,2,2,2,3,./0.png
2.20319313626028,41.4385543783403,787,"08075669",Institut Escola,El Til·ler,Barcelona,Públic,23,24,23,22,1,1,1,1,./0.png
2.18456659335857,41.4487024625726,788,"08075670",Institut Escola,Trinitat Nova,Barcelona,Públic,61,41,53,49,2,2,2,2,./0.png
2.018471675989,41.3238932875303,789,"08075682",Institut,Olímpia,Viladecans,Públic,85,89,73,95,3,3,3,3,./0.png
2.44921022140179,41.5520651126998,790,"08075712",Institut,Les Cinc Sénies,Mataró,Públic,80,71,113,112,3,3,4,4,./0.png
2.09434692890078,41.5626226974204,791,"08076091",Institut,Ca n'Oriac,Sabadell,Públic,56,58,64,93,2,2,2,3,./0.png
2.11806069044818,41.362585855936,792,"08076111",Institut,Jaume Botey,L'Hospitalet de Llobregat,Públic,93,85,80,85,3,3,3,3,./0.png
2.42755292571912,41.5391701687984,793,"08076145",Institut Escola,Mar Mediterrània,Mataró,Públic,48,53,51,43,2,2,2,2,./0.png
2.44509195415339,41.5505217931263,794,"08076157",Institut Escola,Àngela Bransuela,Mataró,Públic,56,50,41,45,2,2,2,2,./0.png
2.11765401411977,41.3580525889159,795,"08076169",Institut Escola,Gornal,L'Hospitalet de Llobregat,Públic,27,23,14,25,1,1,1,1,./0.png
2.0709240059148,41.4794080071561,796,"08076212",,Politècnic,Sant Cugat del Vallès,Privat,47,29,25,29,2,1,1,1,./0.png
2.10595107388052,41.3863520488483,797,"08076391",Institut,Pedralbes,Barcelona,Públic,134,135,150,148,5,5,5,5,./0.png
2.11619311630883,41.5338332205752,798,"08076406",Institut,Narcisa Freixas i Cruells,Sabadell,Públic,55,54,62,64,2,2,2,2,./0.png
2.08910825893304,41.3203905087991,799,"08076421",Institut Escola,Pepa Colomer,El Prat de Llobregat,Públic,40,41,34,48,2,2,2,2,./0.png
2.22932371762249,41.4369703539993,800,"08076431",Institut Escola,Baldomer Solà,Badalona,Públic,42,49,52,37,2,2,2,2,./0.png
2.21568879979234,41.4367340490218,801,"08076443",Institut Escola,Rafael Alberti,Badalona,Públic,54,55,55,57,2,2,2,2,./0.png
2.25083622431053,41.4652957413354,802,"08076455",Institut Escola,Sant Jordi,Badalona,Públic,27,26,17,24,1,1,1,1,./0.png
2.11119085986613,41.3746233545315,803,"08076467",Institut Escola,Pere Lliscart,L'Hospitalet de Llobregat,Públic,29,58,78,54,1,2,3,2,./0.png
1.66025314341257,41.4631766349092,804,"08076479",Institut Escola,Sant Quintí de Mediona,Sant Quintí de Mediona,Públic,48,38,46,39,2,2,2,2,./0.png
2.21028991094656,41.4577248113736,805,"08076480",Institut Escola,Pallaresa,Santa Coloma de Gramenet,Públic,55,52,65,53,2,2,2,2,./0.png
1.87300648760847,41.7032800040537,806,"08076492",Institut Escola,Pompeu Fabra,El Pont de Vilomara i Rocafort,Públic,42,57,49,43,2,2,2,2,./0.png
2.14230404808637,41.3757748620184,807,"08076509",Institut Escola,Arts,Barcelona,Públic,59,53,58,55,2,2,2,2,./0.png
2.39991494619331,41.5122288270639,808,"08076510",Institut Escola,Pla de l'Avellà,Cabrera de Mar,Públic,50,49,49,41,2,2,2,2,./0.png
2.49453503853039,41.6945609618983,809,"08076522",Institut Escola,Pallerola,Sant Celoni,Públic,49,72,50,73,2,3,2,3,./0.png
2.70623677052285,41.6401416467785,810,"08076534",Institut Escola,Montagut,Santa Susanna,Públic,52,52,58,56,2,2,2,2,./0.png
2.12184709301411,41.5190757127855,811,"08076546",Institut Escola,Can Llobet,Barberà del Vallès,Públic,59,87,60,55,2,3,2,2,./0.png
2.09224734541673,41.610722333772,812,"08076558",Institut Escola,Sant Esteve,Castellar del Vallès,Públic,60,60,62,52,2,2,2,2,./0.png
2.18580392601108,41.4721303965266,813,"08076561",Institut Escola,El Viver,Montcada i Reixac,Públic,52,49,54,48,2,2,2,2,./0.png
2.16730627319078,41.4937266146166,814,"08076571",Institut Escola,El Martinet,Ripollet,Públic,56,58,55,79,2,2,2,3,./0.png
2.15361520385425,41.5063108857697,815,"08076583",Institut Escola,Els Pinetons,Ripollet,Públic,91,89,59,62,3,3,2,2,./0.png
2.04584555184162,41.4984879731928,816,"08076595",Institut Escola,Teresa Altet,Rubí,Públic,37,30,49,51,2,2,2,2,./0.png
2.01640318419091,41.5819686326978,817,"08076601",Institut Escola,Pere Viver,Terrassa,Públic,62,64,60,61,2,2,2,2,./0.png
1.97347336406583,41.8654471438864,818,"08076613",Institut Escola,Barnola,Avinyó,Públic,17,20,23,26,1,1,1,1,./0.png
nan,nan,819,"08076662",,Epiqueia,Mediona,Privat,13,16,15,12,,,,,./0.png
nan,nan,820,"08076777",,Anne Sullivan,Pallejà,Privat,20,14,10,0,,,,,./0.png
2.01617202412228,41.5519963406015,821,"08076820",Institut Escola,Sala i Badrinas,Terrassa,Públic,57,61,61,59,2,2,2,2,./0.png
1.7108399031431,41.3464282995095,822,"08076893",Institut,Vilafranca 2,Vilafranca del Penedès,Públic,60,61,60,62,2,2,2,2,./0.png
2.22578532066522,41.4442865764388,823,"08076901",Institut Escola,Turó d'en Caritg,Badalona,Públic,53,56,56,54,2,2,2,2,./0.png
2.23303988656132,41.4544582600239,824,"08076923",Institut Escola,Llibertat,Badalona,Públic,28,25,27,42,1,1,1,2,./0.png
2.10683643940564,41.3752577357876,825,"08076935",Institut Escola,Puig i Gairalt,L'Hospitalet de Llobregat,Públic,52,66,49,56,2,3,2,2,./0.png
2.19699897039779,41.4594990573857,826,"08076947",Institut Escola,Lluís Millet,Santa Coloma de Gramenet,Públic,26,26,27,26,1,1,1,1,./0.png
2.23735739616947,41.8170102125793,827,"08076959",Institut Escola,Carles Capdevila,Balenyà,Públic,35,34,34,49,2,2,2,2,./0.png
1.76594771969422,41.5383495512425,828,"08076960",Institut Escola,Renaixença,Els Hostalets de Pierola,Públic,42,53,43,35,2,2,2,2,./0.png
1.74887163902419,41.5196751490162,829,"08076972",Institut Escola,Piera,Piera,Públic,55,53,51,42,2,2,2,2,./0.png
2.29463358636088,42.0763995308597,830,"08076984",Institut Escola,Josep Maria Xandri,Sant Pere de Torelló,Públic,24,18,29,17,1,1,1,1,./0.png
2.31830088185759,41.9400950864591,831,"08076996",Institut Escola,Mossen Cinto,Folgueroles,Públic,41,32,29,20,2,1,1,1,./0.png
1.64100580634431,41.6068863437658,832,"08077009",Institut Escola,Castell d'Òdena,Òdena,Públic,45,40,35,40,2,2,2,2,./0.png
2.15271183764642,41.4206148818186,833,"08077010",Institut Escola,Coves d'en Cimany,Barcelona,Públic,23,26,26,46,1,1,1,2,./0.png
2.29555957076521,41.5338922361312,834,"08077022",Institut Escola,Els Tres Pins,Vallromanes,Públic,43,29,41,24,2,2,2,1,./0.png
2.60140308993314,41.6191988705353,835,"08077034",Institut Escola,El Pi Gros,Sant Cebrià de Vallalta,Públic,31,36,32,38,2,2,2,2,./0.png
2.10992312166336,41.5249340292879,836,"08077046",Institut Escola,Joan Sallarès i Pla,Sabadell,Públic,44,41,41,52,2,2,2,2,./0.png
2.04852372100461,41.4688670294703,837,"08077058",Institut Escola,Catalunya,Sant Cugat del Vallès,Públic,30,40,48,49,2,2,2,2,./0.png
2.07644338353989,41.529613983085,838,"08077061",Institut Escola,Onze de Setembre,Sant Quirze del Vallès,Públic,51,22,23,48,2,1,1,2,./0.png
